recordingId,trackId,frame,leadId,leadLongRSSViolated,leadLongRSS,leadLongDis,leadCarTTC,rearId,rearLongRSSViolated,rearLongRSS,rearLongDis,rearCarTTC,egoLongSpeed,leadLongSpeed,rearLongSpeed,leadCarTHW,rearCarTHW
91,623,12080,622,True,23.684118916871967,21.84875095593442,999.0,-1,False,-999.0,999.0,999.0,22.614925176365695,23.40329898990936,-1.0,0.966120859810229,-999.0
91,623,12081,622,True,23.702557871704215,21.879431720191988,999.0,-1,False,-999.0,999.0,999.0,22.616680807207494,23.40077449940404,-1.0,0.9674024188916104,-999.0
91,623,12082,622,True,23.716603525215866,21.910154768671106,999.0,-1,False,-999.0,999.0,999.0,22.617433427770855,23.398117527526924,-1.0,0.9687286065698633,-999.0
91,623,12083,622,True,23.727657166704326,21.940787785562392,999.0,-1,False,-999.0,999.0,999.0,22.61738991494149,23.395228240300526,-1.0,0.9700848713346839,-999.0
91,623,12084,622,True,23.734930316753868,21.971299992572327,999.0,-1,False,-999.0,999.0,999.0,22.61654853870849,23.392306625796337,-1.0,0.9714700700227618,-999.0
91,623,12085,622,True,23.739190389683955,21.995151970109788,999.0,-1,False,-999.0,999.0,999.0,22.615009228547436,23.389281355280424,-1.0,0.9725908907587273,-999.0
91,623,12086,622,True,23.740744769408344,22.025311408930648,999.0,-1,False,-999.0,999.0,999.0,22.61287370026387,23.386201373988627,-1.0,0.9740164695950889,-999.0
91,623,12087,622,True,23.740483459545345,22.0557677489156,999.0,-1,False,-999.0,999.0,999.0,22.610342325015683,23.38309004232681,-1.0,0.9754725263276305,-999.0
91,623,12088,622,True,23.73908912159191,22.08613575910941,999.0,-1,False,-999.0,999.0,999.0,22.607581197403494,23.37998084479618,-1.0,0.9769349302014684,-999.0
91,623,12089,622,True,23.73827527457005,22.123923344951066,999.0,-1,False,-999.0,999.0,999.0,22.60498266962362,23.37692674923422,-1.0,0.9787188810669164,-999.0
91,623,12090,622,True,23.737716408278615,22.154300852026466,999.0,-1,False,-999.0,999.0,999.0,22.602474711763477,23.37392082654023,-1.0,0.9801714694761384,-999.0
91,623,12091,622,True,23.738644935343892,22.184998150802727,999.0,-1,False,-999.0,999.0,999.0,22.60033913761032,23.37100058338567,-1.0,0.9816223560063131,-999.0
91,623,12092,622,True,23.741063729716004,22.215893465117773,999.0,-1,False,-999.0,999.0,999.0,22.59855358237149,23.36813712345805,-1.0,0.9830670526828664,-999.0
91,623,12093,622,True,23.746258030813998,22.246945467507246,999.0,-1,False,-999.0,999.0,999.0,22.597403068765853,23.36535834330044,-1.0,0.9844912444057339,-999.0
91,623,12094,622,True,23.751528363225255,22.277585477578242,999.0,-1,False,-999.0,999.0,999.0,22.59641273015973,23.36276096205622,-1.0,0.9858903598376947,-999.0
91,623,12095,622,True,23.75930796798174,22.308294363636122,999.0,-1,False,-999.0,999.0,999.0,22.596066734378443,23.360328276007,-1.0,0.987264492793142,-999.0
91,623,12096,622,True,23.768273405245708,22.33914420944376,999.0,-1,False,-999.0,999.0,999.0,22.595962843855094,23.357894904506598,-1.0,0.9886343132980865,-999.0
91,623,12097,622,True,23.77992426828829,22.369930847601807,999.0,-1,False,-999.0,999.0,999.0,22.596398378903718,23.35544918415964,-1.0,0.9899777155852703,-999.0
91,623,12098,622,True,23.793574793332176,22.40075078337884,999.0,-1,False,-999.0,999.0,999.0,22.597472095807188,23.35329143598811,-1.0,0.9912945434075855,-999.0
91,623,12099,622,True,23.810617706474368,22.442865604932933,999.0,-1,False,-999.0,999.0,999.0,22.59930946155981,23.35122166809933,-1.0,0.993077493943212,-999.0
91,623,12100,622,True,23.8322798516241,22.47310517740634,999.0,-1,False,-999.0,999.0,999.0,22.6021619099496,23.349240899189997,-1.0,0.9942900713189542,-999.0
91,623,12101,622,True,23.85736928416776,22.503264421488424,999.0,-1,False,-999.0,999.0,999.0,22.605944317047406,23.34754880786364,-1.0,0.9954578364823473,-999.0
91,623,12102,622,True,23.88628257540423,22.53301287669298,999.0,-1,False,-999.0,999.0,999.0,22.610658321121157,23.346046049487057,-1.0,0.9965659803741473,-999.0
91,623,12103,622,True,23.91910892259235,22.562481491692196,999.0,-1,False,-999.0,999.0,999.0,22.61640141322465,23.344832937751654,-1.0,0.9976158929731003,-999.0
91,623,12104,622,True,23.956941602357126,22.592239542346874,999.0,-1,False,-999.0,999.0,999.0,22.623158107218256,23.34360978862001,-1.0,0.9986333223361279,-999.0
91,623,12105,622,True,24.001180074529948,22.621849514837848,999.0,-1,False,-999.0,999.0,999.0,22.631372769178252,23.342577083669447,-1.0,0.999579201207212,-999.0
91,623,12106,622,True,24.05123369974438,22.65101517729954,999.0,-1,False,-999.0,999.0,999.0,22.640923519365778,23.341734745392767,-1.0,1.000445726426536,-999.0
91,623,12107,622,True,24.107614672160892,22.679568617367664,999.0,-1,False,-999.0,999.0,999.0,22.651913858878466,23.341083147510076,-1.0,1.0012208574808066,-999.0
91,623,12108,622,True,24.169457756615834,22.707708230853555,999.0,-1,False,-999.0,999.0,999.0,22.664245311690834,23.340722657555748,-1.0,1.0019176865836472,-999.0
91,623,12109,622,True,24.23680463540301,22.744224857450206,999.0,-1,False,-999.0,999.0,999.0,22.677845652733605,23.34055363816968,-1.0,1.0029270507319374,-999.0
91,623,12110,622,True,24.310040012785883,22.770991149633616,999.0,626,False,-999.0,999.0,999.0,22.69287102812556,23.340676387487253,-1.0,1.0034424961659207,-999.0
91,623,12111,622,True,24.391022275338294,22.79729237635493,999.0,626,False,-999.0,999.0,999.0,22.70953965662589,23.34089135993426,-1.0,1.0038641346789008,-999.0
91,623,12112,622,True,24.874513379732008,22.821515004508747,999.0,626,False,-999.0,999.0,999.0,22.727611946331656,23.23920062097082,-1.0,1.0041316728919356,-999.0
